entry_id,library_id,source_lang,target_lang,source_term,target_term,current_validation_type,suggested_validation_type,classification_reason,confidence,reviewed_validation_type,review_note
2071,2,zh,en,鈷鉻鉬塗佈及燒結製程規範,Co-Cr-Mo alloy coating process specification,,,,,strict_required,
2072,2,zh,en,鈷鉻鉬燒結塗佈材料規範,Co-Cr-Mo alloy sinter coating material,,,,,strict_required,
3126,2,zh,en,隔離/標識,Isolation / Labeling,,,,,lexical_required,
3127,2,zh,en,隔離倉,Isolation warehouse,,,,,lexical_required,
3130,2,zh,en,零允收品質水準ZBA,Zero Based Acceptance,,,,,strict_required,
3129,2,zh,en,零件,Component,,,,,lexical_required,
2096,2,zh,en,雷射功率檢測記錄表,Laser power output value record list,,,,,strict_required,
541,2,zh,en,雷射刻印,laser marking,,,,,lexical_required,
542,2,zh,en,雷射焊接,laser welding,,,,,lexical_required,
3131,2,zh,en,雷達圖,Radar chart,,,,,lexical_required,
2097,2,zh,en,電子天秤校正作業辦法,Electron balance calibrate instruction,,,,,strict_required,
3132,2,zh,en,電子文件,Electronic documents,,,,,lexical_required,
2098,2,zh,en,電子文件管制作業辦法,Electronic documents control work instruction,,,,,strict_required,
3133,2,zh,en,電子文件管理系統,Electronic document management system,,,,,lexical_required,
3134,2,zh,en,電子文件簽核系統,Electronic document sign-off system,,,,,lexical_required,
545,2,zh,en,電子式微壓力計,electronic micromanometer,,,,,lexical_required,
546,2,zh,en,電子顯微鏡,electron microscope,,,,,lexical_required,
2106,2,zh,en,電腦軟體確效作業辦法,Computer software validation work instruction,,,,,strict_required,
547,2,zh,en,電解拋光,electrolytic polishing,,,,,lexical_required,
2100,2,zh,en,電漿噴塗系統開機點檢記錄表,Plasma spraying system startup checklist,,,,,strict_required,
2101,2,zh,en,電漿噴塗系統關機點檢記錄表,Plasma spraying system shut-off checklist,,,,,strict_required,
2105,2,zh,en,電漿噴塗金屬治具維護辦法,Plasma spraying metallic fixture maintain instruction,,,,,strict_required,
2102,2,zh,en,電漿噴塗給粉率記錄表,Plasma spraying power feeding rate record form,,,,,strict_required,
2099,2,zh,en,電漿噴塗塗層品質規範,Quality requirement for plasma spray coated,,,,,strict_required,
2104,2,zh,en,電漿噴塗製程規範,Plasma spraying process specification,,,,,strict_required,
2103,2,zh,en,電漿噴塗製程確效作業辦法,Plasma spraying process validation work instruction,,,,,strict_required,
543,2,zh,en,電壓,voltage,,,,,lexical_required,
544,2,zh,en,電壓顯示器,voltmeter,,,,,lexical_required,
3139,2,zh,en,預成形無菌屏障系統,Preformed sterile barrier system,,,,,lexical_required,
3142,2,zh,en,預防措施,Preventive action,,,,,lexical_required,
3141,2,zh,en,預處理,Preconditioning,,,,,lexical_required,
3140,2,zh,en,預期用途相關要求之確定,Confirm the requirements for intended use,,,,,lexical_required,
553,2,zh,en,預期使用者,intended user,,,,,lexical_required,
552,2,zh,en,預期使用環境,intended use environment,,,,,lexical_required,
2448,2,zh,en,圖面及規範,Drawings and specifications,,,,,strict_required,
2449,2,zh,en,圖面文件,ECN/MCN,,,,,strict_required,
2450,2,zh,en,團體使用檢測儀器,Measuring devices used by groups,,,,,lexical_required,
2462,2,zh,en,壽命,Lifetime,,,,,lexical_required,
2515,2,zh,en,察覺,become aware,,,,,lexical_required,
2517,2,zh,en,實地監測,On-site monitoring,,,,,lexical_required,
2516,2,zh,en,實地審查,On-site audit,,,,,lexical_required,
2521,2,zh,en,實際表面,Real surface,,,,,lexical_required,
382,2,zh,en,實質性變更,substantial change,,,,,lexical_required,
2518,2,zh,en,實質變更,Substantial change,,,,,lexical_required,
2519,2,zh,en,實質變更之管制,Substantial changes control,,,,,lexical_required,
2520,2,zh,en,實質變更與重大變更,Substantial changes & Significant changes,,,,,lexical_required,
2522,2,zh,en,實驗室,Laboratory,,,,,lexical_required,
2523,2,zh,en,實體課程,Physical course,,,,,lexical_required,
1671,2,zh,en,慢速切割機日常查核記錄表,Daily Inspection Checklist for Low Speed Cutting Machine,,,,,strict_required,
1670,2,zh,en,慢速切割機操作及保養辦法,Low Speed Cutting Machine operate and maintain instruction,,,,,strict_required,
1741,2,zh,en,槓桿式量錶校正作業辦法,Dial gauge calibrate instruction,,,,,strict_required,
1820,2,zh,en,滾筒研磨機設備操作及保養辦法,Drum grinder system operate and maintain instruction,,,,,strict_required,
2730,2,zh,en,滿意度調查,Satisfaction survey,,,,,lexical_required,
2731,2,zh,en,滿意度調查內容,Contents of satisfaction survey,,,,,lexical_required,
1899,2,zh,en,監測查核表,Monitoring Checklist,,,,,strict_required,
1900,2,zh,en,監測計畫,Monitoring Plan,,,,,lexical_required,
1898,2,zh,en,監測報告,Monitoring Report,,,,,strict_required,
1903,2,zh,en,監視系統畫面調閱申請表,Monitoring system scene access application form,,,,,strict_required,
1902,2,zh,en,監視系統新增暨變更設置申請表,Monitoring system addition and change application form,,,,,strict_required,
1904,2,zh,en,監視系統管理辦法,Monitoring system management instruction,,,,,strict_required,
1901,2,zh,en,監視器自主檢查表,Monitor self-inspection record form,,,,,strict_required,
486,2,zh,en,算數平均值,arithmetic mean,,,,,lexical_required,
2880,2,zh,en,管制原則,Management principles,,,,,lexical_required,
487,2,zh,en,管制記錄表,control record form,,,,,strict_required,
2879,2,zh,en,管制區,Control zone,,,,,lexical_required,
2881,2,zh,en,管制圖,Control chart,,,,,lexical_required,
2882,2,zh,en,管控,Control,,,,,lexical_required,
2883,2,zh,en,管理代表,Management representative,,,,,strict_required,
1941,2,zh,en,管理系統文件定期審核記錄表,Management system documents periodical review record form,,,,,strict_required,
1942,2,zh,en,管理系統文件權責對照表,Division duty of management system documentations list,,,,,strict_required,
2886,2,zh,en,管理維護,Management and maintenance,,,,,lexical_required,
2884,2,zh,en,管理審查,Management review,,,,,lexical_required,
1939,2,zh,en,管理審查作業程序,Management review procedure,,,,,strict_required,
1940,2,zh,en,管理審查會議記錄單,Management review meeting minutes,,,,,strict_required,
2887,2,zh,en,管理適用,Management applicability,,,,,lexical_required,
2885,2,zh,en,管理權責,Management responsibilities and authorities,,,,,lexical_required,
488,2,zh,en,精密度,precision,,,,,lexical_required,
1949,2,zh,en,精測室管理辦法,QA inspection room management instruction,,,,,strict_required,
1948,2,zh,en,精測室儀器使用記錄表,Equipment in precision laboratory usage record form,,,,,strict_required,
489,2,zh,en,精餾酒精,rectified spirit,,,,,lexical_required,
2909,2,zh,en,維修／報廢處理,Repair/Scrapping,,,,,lexical_required,
2912,2,zh,en,維運開發,Development,,,,,lexical_required,
2910,2,zh,en,維護管理,Maintenance management,,,,,lexical_required,
2911,2,zh,en,維護與保存,Maintenance and retaining,,,,,lexical_required,
2913,2,zh,en,網路管理組,Network Management Section,,,,,strict_required,
2914,2,zh,en,緊急變更,Urgent change,,,,,lexical_required,
1961,2,zh,en,聚料、打彎鍛墊片參數表,Parameters table of mold pad (for Upsetting & Bending),,,,,strict_required,
495,2,zh,en,腐蝕,corrosion,,,,,lexical_required,
2946,2,zh,en,蒐集,Collection,,,,,lexical_required,
2980,2,zh,en,製造,Manufacture,,,,,lexical_required,
2007,2,zh,en,製造流程管制記錄表,Manufacturing process control record form,,,,,strict_required,
2981,2,zh,en,製造商,Manufacturer,,,,,lexical_required,
2956,2,zh,en,製程,process,,,,,lexical_required,
2963,2,zh,en,製程文書組,Process Document Section,,,,,strict_required,
2958,2,zh,en,製程失效風險分析,Process failure risk analysis,,,,,lexical_required,
1995,2,zh,en,製程失效模式與效應分析作業辦法,Process failure mode and effect analysis work instruction,,,,,strict_required,
1996,2,zh,en,製程失效模式與效應分析表,Process failure mode and effects analysis worksheet,,,,,strict_required,
506,2,zh,en,製程再確效,process re-validation,,,,,lexical_required,
1994,2,zh,en,製程作業標準書SOP作業辦法,Standard operation procedure work instruction,,,,,strict_required,
2959,2,zh,en,製程巡迴檢驗,In-process inspection,,,,,lexical_required,
2961,2,zh,en,製程改善案,Process improvement project,,,,,lexical_required,
2962,2,zh,en,製程改善組,Process Improvement Section,,,,,strict_required,
2002,2,zh,en,製程系統稽核記錄表,In-process system auditing record form,,,,,strict_required,
2960,2,zh,en,製程挑戰產品,"Process challenge device, PCD",,,,,strict_required,
2964,2,zh,en,製程查證,Process verification,,,,,lexical_required,
1999,2,zh,en,製程異常通知單,In-process non-conformity notice form,,,,,strict_required,
2969,2,zh,en,製程移轉,Process transfer,,,,,lexical_required,
2000,2,zh,en,製程移轉報告一覽表,Process transfer items list,,,,,strict_required,
2971,2,zh,en,製程組,Process Section,,,,,strict_required,
2957,2,zh,en,製程報廢品處理,Dispose the process-scrapped items,,,,,lexical_required,
1998,2,zh,en,製程測試計畫書&報告書,Process test protocol & report,,,,,strict_required,
2976,2,zh,en,製程開發、器械開發與高雄製程開發部,"Process Development Division , Instrument Development Division and KS Process Development Division",,,,,strict_required,
2975,2,zh,en,製程開發/高雄製程開發單位,Process Development/ KS Process Development Division,,,,,strict_required,
2172,2,zh,en,製程開發部,Process Development Division,,,,,strict_required,
2979,2,zh,en,製程開發部及器械開發部,Process Development Division and Instrument Development Division,,,,,strict_required,
2977,2,zh,en,製程開發單位,Process Development Division,,,,,strict_required,
2978,2,zh,en,製程開發與高雄製程開發部,Process Development Division and KS Process Development Division,,,,,strict_required,
2966,2,zh,en,製程準備,Process preparation,,,,,lexical_required,
508,2,zh,en,製程管制,Process control,,,,,lexical_required,
2001,2,zh,en,製程管制作業程序,Production control procedure,,,,,strict_required,
2972,2,zh,en,製程說明及作業說明,Process description and operation description,,,,,strict_required,
2003,2,zh,en,製程說明書,Process description form,,,,,strict_required,
2973,2,zh,en,製程說明書草稿,Draft process description form,,,,,strict_required,
507,2,zh,en,製程確效,Process validation,,,,,lexical_required,
2968,2,zh,en,製程確效之內容,Contents of process validation,,,,,lexical_required,
2967,2,zh,en,製程確效主計畫,Validation Master Plan,,,,,lexical_required,
2970,2,zh,en,製程稽核,In-process audit,,,,,lexical_required,
2965,2,zh,en,製程檢驗管制,Process inspection control,,,,,lexical_required,
1997,2,zh,en,製程檢驗管制程序,In-process inspection procedure,,,,,strict_required,
2974,2,zh,en,製程變更管制,Process change control,,,,,lexical_required,
2004,2,zh,en,製程變更管制記錄表,Process change control record form,,,,,strict_required,
2005,2,zh,en,製程驗證及量產放行管制程序,Process verification and mass production release procedure,,,,,strict_required,
2006,2,zh,en,製程驗證報告一覽表,Process verification items list,,,,,strict_required,
517,2,zh,en,認證,certification,,,,,lexical_required,
3030,2,zh,en,認證單位,"Notified Body, NB",,,,,strict_required,
3059,2,zh,en,輔導供應商,Tutoring supplier,,,,,lexical_required,
2038,2,zh,en,遠紅外線收縮包裝機操作及保養辦法,Far-infrared shrink packaging machine operate and maintain instruction,,,,,strict_required,
3075,2,zh,en,遠距審查,Remote audit,,,,,lexical_required,
2040,2,zh,en,酸鹼測定計校驗作業辦法,PH-meter calibrate instruction,,,,,strict_required,
530,2,zh,en,銅焊,copper soldering,,,,,lexical_required,
3135,2,zh,en,需求提出及購置,Demand and purchase,,,,,lexical_required,
3143,2,zh,en,領料,Material requisition,,,,,lexical_required,
3144,2,zh,en,領料作業,Material requisition,,,,,lexical_required,
1488,2,zh,en,價格更改建議單,Pricing revised proposal,,,,,strict_required,
2297,2,zh,en,價格定義,Price definition,,,,,lexical_required,
2301,2,zh,en,儀器失效,Device malfunction,,,,,lexical_required,
2300,2,zh,en,儀器列管,Device management,,,,,lexical_required,
2298,2,zh,en,儀器使用,Device usage,,,,,lexical_required,
2299,2,zh,en,儀器保養,Device maintenance,,,,,lexical_required,
2302,2,zh,en,儀器校正允收、失效與報廢處理,"Device calibration acceptance, fail and scrap",,,,,lexical_required,
2303,2,zh,en,儀器校正及催校,Device calibration and calibration reminding,,,,,lexical_required,
1489,2,zh,en,儀器校正變更列管審核單,Device calibration change control form,,,,,strict_required,
1491,2,zh,en,儀器訓練申請表,Equipment usage training application form,,,,,strict_required,
2304,2,zh,en,儀器異動,Device change,,,,,lexical_required,
1490,2,zh,en,儀器異常矯正措施要求表,Device corrective action request form,,,,,strict_required,
2305,2,zh,en,儀器發出,Distribute device,,,,,lexical_required,
2309,2,zh,en,儀器貯存及搬運,Device storage and transportation,,,,,lexical_required,
2306,2,zh,en,儀器管理人員,Instrument management personnel,,,,,lexical_required,
2310,2,zh,en,儀器需求申請,Device demand application,,,,,lexical_required,
1492,2,zh,en,儀器需求申請表,Device demand application form,,,,,strict_required,
2307,2,zh,en,儀器編號,Device coding,,,,,lexical_required,
2308,2,zh,en,儀器調整,Instrument adjustment,,,,,lexical_required,
2311,2,zh,en,儀器驗收,Device check and acceptance,,,,,lexical_required,
370,2,zh,en,噴射,injection,,,,,lexical_required,
1579,2,zh,en,噴塗加工進料驗收查檢表,Spray coating part incoming inspection checklist,,,,,strict_required,
2524,2,zh,en,審查,Review,,,,,lexical_required,
2525,2,zh,en,審查輸入,Review input,,,,,lexical_required,
2526,2,zh,en,審查輸出,Review output,,,,,lexical_required,
2527,2,zh,en,審核,Approve,,,,,lexical_required,
2561,2,zh,en,廠內自製,Manufacturing in the factory,,,,,lexical_required,
2562,2,zh,en,廠內製程加工件之特採申請,Concession application for in-process parts,,,,,lexical_required,
2566,2,zh,en,廠房環境與衛生設施之管制,Control of factory environment and health facilities,,,,,lexical_required,
387,2,zh,en,廠長,Factory director,,,,,lexical_required,
2564,2,zh,en,廠務組,Factory Affairs Section,,,,,strict_required,
2563,2,zh,en,廠務單位,Factory Service Division,,,,,strict_required,
2565,2,zh,en,廠商交貨檢附資料,Inspection data attached with the manufacturer’s delivery,,,,,lexical_required,
2567,2,zh,en,廠牌/主要規格,Brand / major specification,,,,,lexical_required,
1703,2,zh,en,數位投影機操作及保養辦法,Digit projector operate and maintain instruction,,,,,strict_required,
2638,2,zh,en,暫時性變更,Temporary change,,,,,lexical_required,
2639,2,zh,en,暫時變更,Temporary change,,,,,lexical_required,
2669,2,zh,en,標示,Labeling,,,,,lexical_required,
2670,2,zh,en,標示、隔離與判定,"Labeling, isolation and judgment",,,,,lexical_required,
2674,2,zh,en,標記,Marking,,,,,lexical_required,
1742,2,zh,en,標準工時明細表,Standard operation times form,,,,,strict_required,
419,2,zh,en,標準化,standardization,,,,,lexical_required,
420,2,zh,en,標準差,standard deviation,,,,,lexical_required,
2667,2,zh,en,標準器,Standard instruments,,,,,lexical_required,
2668,2,zh,en,標準類,Standards,,,,,lexical_required,
2671,2,zh,en,標籤,Label,,,,,lexical_required,
2672,2,zh,en,標籤上應有的資訊,Information on the label,,,,,lexical_required,
1744,2,zh,en,標籤列印系統設備保養辦法,Labeling print system equipment maintenance work instruction,,,,,strict_required,
1743,2,zh,en,標籤作廢記錄表,Labels scrapped record form,,,,,strict_required,
2673,2,zh,en,標籤或說明書的變更,Changes of Label or instruction for use,,,,,lexical_required,
1746,2,zh,en,標籤說明書變更檢查表,Label or Instruction For Use Changes Checklist,,,,,strict_required,
1745,2,zh,en,標籤樣張、使用說明書與產品包裝明細表作業辦法,"Labeling, safety statements and PBM work instruction",,,,,strict_required,
1747,2,zh,en,標籤驗證及樣本報告,Label Validation and Sample Reporting,,,,,strict_required,
1748,2,zh,en,模具尺寸追蹤表,Mold dimensions inspection form,,,,,strict_required,
1750,2,zh,en,模具管理作業程序,Mold management procedure,,,,,strict_required,
1751,2,zh,en,模具維護及保養管理辦法,Mold maintain and management instruction,,,,,strict_required,
2676,2,zh,en,模具製作、修繕,To manufacture and maintain molds,,,,,lexical_required,
2675,2,zh,en,模具檢驗、驗收,Inspection and acceptance of molds,,,,,lexical_required,
1749,2,zh,en,模具檢驗記錄表,Mold inspection record form,,,,,strict_required,
2696,2,zh,en,歐盟,"European Union, EU",,,,,strict_required,
1775,2,zh,en,歐盟UDI系統應用作業辦法,EU UDI System Application work instruction,,,,,strict_required,
1776,2,zh,en,歐盟客戶訂製品作業辦法,EU Custom-made products work instruction,,,,,strict_required,
1777,2,zh,en,歐盟客製品製造商聲明書,EU Custom-made device statement,,,,,strict_required,
2697,2,zh,en,歐盟醫療器材資料庫,EUDAMED - European Database on Medical Devices,,,,,strict_required,
2698,2,zh,en,歐體代表,European Authorised Representative,,,,,strict_required,
1821,2,zh,en,漿體作業測試規範,Testing criteria for thick liquid,,,,,strict_required,
1823,2,zh,en,漿體管控及調整製程規範,Slurry control and adjustment process specification,,,,,strict_required,
1824,2,zh,en,漿體管控調整記錄表,Paste control record form,,,,,strict_required,
1822,2,zh,en,漿體檢測記錄表,Paste inspection record form,,,,,strict_required,
2732,2,zh,en,潔淨室,Cleanroom,,,,,lexical_required,
1825,2,zh,en,潔淨室人員健康管制暨體溫記錄表,Cleanroom personnel health control and body temperature record form,,,,,strict_required,
2734,2,zh,en,潔淨室及管制區,Cleanroom and Control zone,,,,,lexical_required,
1826,2,zh,en,潔淨室作業人員進出管制表,Cleanroom operation personnel get in and out control form,,,,,strict_required,
2737,2,zh,en,潔淨室空態,Cleanroom as-bulit states,,,,,lexical_required,
2733,2,zh,en,潔淨室動態,Cleanroom in operation states,,,,,lexical_required,
1829,2,zh,en,潔淨室組裝檢驗記錄表,Clean room assembly inspection record form,,,,,strict_required,
1830,2,zh,en,潔淨室設施確效作業辦法,Cleanroom facilities validation work instruction,,,,,strict_required,
1831,2,zh,en,潔淨室進出與維護作業辦法,Cleanroom in and out maintain work instruction,,,,,strict_required,
1828,2,zh,en,潔淨室監控品質規範,Quality requirement for cleanroom monitoring,,,,,strict_required,
2738,2,zh,en,潔淨室靜態,Cleanroom at rest states,,,,,lexical_required,
2735,2,zh,en,潔淨室環境之維護,Cleanroom environmental maintenance,,,,,lexical_required,
2736,2,zh,en,潔淨室環境管制,Cleanroom environmental control,,,,,lexical_required,
1827,2,zh,en,潔淨室環境維護表,Cleanroom environmental control record form,,,,,strict_required,
2739,2,zh,en,潛在合格供應商,Potentially Qualified Supplier,,,,,lexical_required,
1834,2,zh,en,熱均壓製程規範,Hipping process specification,,,,,strict_required,
445,2,zh,en,熱性能,thermal performance,,,,,lexical_required,
2747,2,zh,en,熱處理作業,Heat treatment work,,,,,lexical_required,
1837,2,zh,en,熱處理製程規範,Heat treatment process specification,,,,,strict_required,
1836,2,zh,en,熱處理製程確效作業辦法,Heating treatment process validation work instruction,,,,,strict_required,
1835,2,zh,en,熱處理爐使用記錄表,Heat treatment furnace record form,,,,,strict_required,
446,2,zh,en,熱感式風速計,hot-wire anemometer,,,,,lexical_required,
1838,2,zh,en,熱電材料測試儀及熱電材料比對片校正作業辦法,Thermoelectric material tester and comparison piece calibrate instruction,,,,,strict_required,
447,2,zh,en,熱電偶,thermocouple,,,,,lexical_required,
448,2,zh,en,熱電偶修正值,thermocouple corrected value,,,,,lexical_required,
2852,2,zh,en,確定召回團隊成員,Identify appropriate personnel,,,,,reference_only,
474,2,zh,en,確效,validate,,,,,lexical_required,
2855,2,zh,en,確效小組,Validation team,,,,,strict_required,
476,2,zh,en,確效之限制,validation restrictions,,,,,lexical_required,
475,2,zh,en,確效主計畫,Validation master plan,,,,,strict_required,
2853,2,zh,en,確效主計畫 VMP,Validation master plan,,,,,strict_required,
1928,2,zh,en,確效主計畫表,Validation master plan form,,,,,strict_required,
477,2,zh,en,確效作業,validation procedure,,,,,lexical_required,
2854,2,zh,en,確效作業辦法,Validation work instruction,,,,,strict_required,
478,2,zh,en,確效計畫書,Validation protocol,,,,,strict_required,
2856,2,zh,en,確認需求,Confirm requirements,,,,,lexical_required,
1929,2,zh,en,碼錶、計時器校正作業辦法,Stopwatch and timer calibrate instruction,,,,,strict_required,
2858,2,zh,en,稽核,Audit,,,,,lexical_required,
2859,2,zh,en,稽核前說明,Instruction before audit,,,,,lexical_required,
1932,2,zh,en,稽核查檢表,Internal audit checklist,,,,,strict_required,
2863,2,zh,en,稽核計劃與頻率,Audit plan & Audit frequency,,,,,lexical_required,
2860,2,zh,en,稽核員,Auditor,,,,,lexical_required,
2861,2,zh,en,稽核員之資格,Qualifications of auditors,,,,,lexical_required,
2862,2,zh,en,稽核結果改善,Nonconformity Improvement,,,,,lexical_required,
1943,2,zh,en,箱型冷氣機自主保養表,Box-type air-conditioner self-maintenance record form,,,,,strict_required,
1944,2,zh,en,箱型循環風扇熱處理爐操作保養辦法,Box type circulating fan heat treatment furnace maintain instruction,,,,,strict_required,
567,2,zh,en,範圍,Scope,,,,,strict_required,
2915,2,zh,en,線上課程,Online course,,,,,lexical_required,
1959,2,zh,en,線切割機操作及保養辦法,Wire cut machine operate and maintain instruction,,,,,strict_required,
492,2,zh,en,線性分析,linear analysis,,,,,lexical_required,
2917,2,zh,en,編號管理,Coding management,,,,,lexical_required,
2916,2,zh,en,編碼、命名,Coding and naming,,,,,lexical_required,
1966,2,zh,en,膜厚計校正作業辦法,Film thickness meter calibrate instruction,,,,,strict_required,
2952,2,zh,en,衛生福利部食品藥物管理署,Taiwan Food and Drug Administration,,,,,strict_required,
2982,2,zh,en,複方清潔劑,Compound Cleaning Agents,,,,,lexical_required,
3031,2,zh,en,課程執行,Course implementation,,,,,lexical_required,
3032,2,zh,en,課程類型,Course type,,,,,lexical_required,
3033,2,zh,en,調查方式決定,Determine survey method,,,,,lexical_required,
2020,2,zh,en,調撥通知單,Transfer notification form,,,,,strict_required,
3034,2,zh,en,調適,Conditioning,,,,,lexical_required,
2187,2,zh,en,請勿翻印,Don’t reprint,,,,,strict_required,
3035,2,zh,en,請購作業,Requisition,,,,,lexical_required,
2030,2,zh,en,輪廓儀保養(點檢)記錄表,Profile tester maintenance checklist,,,,,strict_required,
2031,2,zh,en,輪廓儀校正作業辦法,Profilometer calibrate instruction,,,,,strict_required,
3076,2,zh,en,適用時機,Applicable opportunity,,,,,reference_only,
526,2,zh,en,適應症,indication,,,,,lexical_required,
3108,2,zh,en,銷貨,Sold products,,,,,lexical_required,
531,2,zh,en,銹斑,rust spots,,,,,lexical_required,
2088,2,zh,en,閱讀ISO文件記錄表,ISO documents reading record form,,,,,strict_required,
2108,2,zh,en,震殼製程規範,Shell shocking process specification,,,,,strict_required,
2107,2,zh,en,震殼機操作及保養辦法,Shell shock machine operate and maintain instruction,,,,,strict_required,
566,2,zh,en,齒形,tooth profile,,,,,lexical_required,
2348,2,zh,en,劑量分佈測試,Dose mapping,,,,,lexical_required,
1522,2,zh,en,劑量分佈測試記錄表,Dose mapping test record form,,,,,strict_required,
2429,2,zh,en,器材銷售量,Sales volume,,,,,lexical_required,
366,2,zh,en,器械,instrument,,,,,lexical_required,
1571,2,zh,en,器械&塑膠清洗設備操作及保養辦法,Instrument & plastic cleaning equipment operate and maintain instruction,,,,,strict_required,
1572,2,zh,en,器械出貨UOJ檢驗記錄表,Instrument outgoing to UOJ inspection record form,,,,,strict_required,
1573,2,zh,en,器械半成品、委外及市購品圖面編碼與管理辦法,"Semi-finished instrument, outsourcing and commercial product drawings coding and management instruction",,,,,strict_required,
367,2,zh,en,器械再處理手冊,reprocessing instructions for reusable surgical instruments,,,,,strict_required,
368,2,zh,en,器械拆裝手冊,instrument disassembly manual,,,,,strict_required,
2433,2,zh,en,器械的包裝標籤,Instrument label on package,,,,,lexical_required,
1574,2,zh,en,器械客退品處理作業辦法,Instrument product returned work instruction,,,,,strict_required,
1575,2,zh,en,器械清洗及鈍化製程規範,Cleaning and passivation process specification of instruments,,,,,strict_required,
369,2,zh,en,器械產品,instrument products,,,,,lexical_required,
2430,2,zh,en,器械產品之標籤,Instrument product label,,,,,lexical_required,
2431,2,zh,en,器械產品包含,The instrument products include,,,,,reference_only,
1576,2,zh,en,器械產品包裝製程規範,Instrument product packaging process specification,,,,,strict_required,
2432,2,zh,en,器械產品的單一識別碼,UDI of instrument product,,,,,strict_required,
1577,2,zh,en,器械設計變更檢查表,Instrument design changes checklist,,,,,strict_required,
1578,2,zh,en,器械進料檢驗記錄表,Instrument in-coming inspection record form,,,,,strict_required,
2152,2,zh,en,器械開發部,Instrument Development Division,,,,,strict_required,
2434,2,zh,en,器械開發單位,Instrument Development Division,,,,,strict_required,
1611,2,zh,en,學習評估表,Post-training evaluated form,,,,,strict_required,
2537,2,zh,en,導致或促使,Caused or contributed,,,,,lexical_required,
2538,2,zh,en,導量產,Pilot-run,,,,,lexical_required,
1645,2,zh,en,導量產品質檢驗移轉教育訓練記錄表,Quality inspection transfer of pilot run production training record form,,,,,strict_required,
384,2,zh,en,導量產階段,pilot production period,,,,,lexical_required,
406,2,zh,en,操作規格,operational specification,,,,,lexical_required,
407,2,zh,en,操作驗證,"Operational qualification, OQ",,,,,strict_required,
2600,2,zh,en,操作驗證 OQ,Operation qualification,,,,,strict_required,
1696,2,zh,en,操作驗證(OQ)計畫與報告書,Operation qualification protocol and report,,,,,strict_required,
1702,2,zh,en,整形製程規範,Shaping process specification,,,,,strict_required,
2677,2,zh,en,機加工製程量產放行標準,Mass production release criteria for machining process,,,,,lexical_required,
1757,2,zh,en,機房每日檢查表,Computer room daily checklist,,,,,strict_required,
2684,2,zh,en,機房設備,Equipment room,,,,,lexical_required,
1758,2,zh,en,機房進出管制表,Computer room access control form,,,,,strict_required,
2682,2,zh,en,機密健康資訊,Confidential health data,,,,,lexical_required,
2683,2,zh,en,機密健康資訊形式,Confidential health data form,,,,,lexical_required,
1756,2,zh,en,機密健康資訊管制辦法,Confidential health Information control instruction,,,,,strict_required,
1755,2,zh,en,機密健康資訊權限管制表,Confidential health Information authority form,,,,,strict_required,
2685,2,zh,en,機械加工作業組,Machining Operation Section,,,,,strict_required,
2686,2,zh,en,機械加工技術一組,Machining Technique Group 1,,,,,strict_required,
2687,2,zh,en,機械加工技術二組,Machining Technique Group 2,,,,,strict_required,
421,2,zh,en,機械性能,mechanical performance,,,,,lexical_required,
422,2,zh,en,機械性質,mechanical properties,,,,,lexical_required,
1760,2,zh,en,機械設備一、二級保養記錄表,Equipment level 1~2 maintenance record list,,,,,strict_required,
1759,2,zh,en,機械設備一、二級保養圖示表,Equipment level 1~2 maintenance illustration form,,,,,strict_required,
1761,2,zh,en,機械設備三、四級保養記錄表,Equipment level 3~4 maintenance record list,,,,,strict_required,
1762,2,zh,en,機械設備維修記錄表,Equipment maintenance and repair record list,,,,,strict_required,
1763,2,zh,en,機械設備維護保養項目表,Equipment maintenance list,,,,,strict_required,
423,2,zh,en,機構振動,mechanical vibration,,,,,lexical_required,
1752,2,zh,en,機器設備一覽表,Equipment list,,,,,strict_required,
2679,2,zh,en,機器設備保養作業內容,Content of maintenance of the equipment,,,,,lexical_required,
2680,2,zh,en,機器設備保養等級之管理,Management of equipment maintenance class,,,,,lexical_required,
2681,2,zh,en,機器設備保養等級定義說明如下,The equipment maintenance classes are defined as below,,,,,reference_only,
1754,2,zh,en,機器設備管制程序,Equipment management procedure,,,,,strict_required,
1753,2,zh,en,機器設備履歷記錄表,Equipment information record list,,,,,strict_required,
2678,2,zh,en,機器編碼原則與管理要求,Coding Structure & Principles,,,,,lexical_required,
1839,2,zh,en,燒結製程確效作業辦法,Sintering process validation work instruction,,,,,strict_required,
2864,2,zh,en,積層製造技術組,Additive Manufacturing Technique Section,,,,,strict_required,
1934,2,zh,en,積層製造製程規範,Additive Manufacturing Process Specification,,,,,strict_required,
1933,2,zh,en,積層製造製程確效作業辦法,Additive manufacturing process validation work Instruction,,,,,strict_required,
2888,2,zh,en,篩選,Sorting,,,,,lexical_required,
1979,2,zh,en,螢檢設備保養(日點檢)記錄表,Fluorescent inspection equipment maintenance daily checklist,,,,,strict_required,
3060,2,zh,en,輸入醫療器材技術人員的職責,The responsibility of person responsible for technology of medical device importer,,,,,lexical_required,
2032,2,zh,en,輻射滅菌品質協議書,Radiation sterilization quality agreement,,,,,strict_required,
2033,2,zh,en,輻射滅菌管制作業辦法,Radiation sterilization control work instruction,,,,,strict_required,
532,2,zh,en,鋸齒面,gear faces,,,,,lexical_required,
